,,,,,,,,,,,,,,,,,,,,,,
,"Below target quantity",,,,,,,,,,,,,,,,,,,,,
"EPLA076",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE I 1",,,,,
,23,,1,,0,,,-1,,,"ZB252",,,,,,"Cutter - 2.0mm - Long",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA077",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE II 1",,,,,
,14,,1,,0,,,-1,,,"220",,,,,,"Crescent Wrench",,,,,
,29,,1,,0,,,-1,,,"GC594",,,,,,"Saws Reciprocating",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA092",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES WRIST FUSION 1",,,,,
,36,,5,,4,,,-1,,,"404.028",,,,,,"Screw 3.5mm x 28mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA094",,,,,,,,,,,"S/N:",,"003",,,,"TENDON FRACTURE 3",,,,,
,16,,1,,0,,,-1,,,"380-200",,,,,,"Spatula Davis Brain 7""x 1/4"" Malleable  6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA095",,,,,,,,,,,"S/N:",,"001",,,,"VASCULAR/PLASTIC 1",,,,,
,17,,4,,1,,,-3,,,"GEM715-SF",,,,,,"Clip Applier",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"006",,,,"VASCULAR/PLASTIC 6",,,,,
,17,,4,,3,,,-1,,,"GEM715-SF",,,,,,"Clip Applier",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA127",,,,,,,,,,,"S/N:",,"001",,,,"DR LOGIUDICE MICRO INSTRUMENTS 1",,,,,
,3,,1,,0,,,-1,,,"S03-628NS",,,,,,"Jeweler Str 4.7"" 0.25mm Tip Insulated",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA224",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER VARIAX MODULAR HAND SET PLASTIC 1",,,,,
,33,,1,,0,,,-1,,,"5705101",,,,,,"Plate  4 Holes  Str",,,,,
,41,,1,,0,,,-1,,,"5705191",,,,,,"Plate 3x2 Holes 3-D",,,,,
,42,,1,,0,,,-1,,,"5705192",,,,,,"Plate 4x2 Holes 3-D",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA252",,,,,,,,,,,"S/N:",,"001",,,,"DEEP SOFT TISSUE  1",,,,,
,6,,1,,0,,,-1,,,"121412",,,,,,"Forceps Foerster Sponge Serrated Str 7""",,,,,
,16,,2,,1,,,-1,,,"CH1721",,,,,,"Clamp Kantrowitz Thoracic Rt Angle  7 1/2""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"012",,,,"DEEP SOFT TISSUE 12",,,,,
,26,,1,,0,,,-1,,,"BC314R",,,,,,"Suture Scissors 5-3/4"" Str B/b",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA253",,,,,,,,,,,"S/N:",,"003",,,,"DR HIJJAWI MICRO 3",,,,,
,4,,1,,0,,,-1,,,"S03-628NS",,,,,,"Jeweler Str 4.7"" 0.25mm Tip Insulated",,,,,
,14,,2,,1,,,-1,,,"FRS-15 RM-8AT",,,,,,"Debakey Forceps 15cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA255",,,,,,,,,,,"S/N:",,"002",,,,"IMPL STRYKER MANDIBLE TRAUMA # 2 ""C"" 2",,,,,
,78,,1,,0,,,-1,,,"6217517",,,,,,"Drill Guide Insert For 1.7mm Locking Screws",,,,,
,79,,1,,0,,,-1,,,"6400132",,,,,,"Mesh Bender",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"IMPL STRYKER MANDIBLE TRAUMA # 2 ""C"" 3",,,,,
,10,,10,,2,,,-8,,,"5020414",,,,,,"Screw Bone Cross Pin  2.0x14mm",,,,,
,11,,5,,4,,,-1,,,"5020416",,,,,,"Screw Bone Cross Pin  2.0x16mm",,,,,
,32,,2,,1,,,-1,,,"6016535",,,,,,"Drill  1.6 X 85mm  26mm Working Length  Stryker End",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,57,,2,,1,,,-1,,,"6016035",,,,,,"Drill Working Length 35mm 1.6x115mm Stryker Shaft",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,78,,1,,0,,,-1,,,"6217517",,,,,,"Drill Guide Insert For 1.7mm Locking Screws",,,,,
,79,,1,,0,,,-1,,,"6400132",,,,,,"Mesh Bender",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA284",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES IMF SCREW PLASTIC ""C"" 1",,,,,
,1,,10,,6,,,-4,,,"201.928",,,,,,"Screw 2.0 X 8mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"ERMC001",,,,,,,,,,,"S/N:",,"001",,,,"SCOPE HYSTERO/REPRODUCTIVE MED CLINIC 1",,,,,
,7,,6,,5,,,-1,,,"574",,,,,,"Adaptors Green",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB040",,,,,,,,,,,"S/N:",,"001",,,,"ENT ROBOTIC SET 1",,,,,
,27,,1,,0,,,-1,,,"A002-00",,,,,,"Cord Monopolar Gray",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"ETRA009",,,,,,,,,,,"S/N:",,"001",,,,"MINOR VASCULAR/VASC/TRAUMA 1",,,,,
,35,,4,,3,,,-1,,,"FB466R",,,,,,"Debakey Peripheral Clamp 7"" 60° Cvd",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR001",,,,,,,,,,,"S/N:",,"002",,,,"AICD SUBXYPHOID 2",,,,,
,27,,2,,0,,,-2,,,"CH5902",,,,,,"Debakey Vasc Tissue Forceps 7-3/4"" 2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR002",,,,,,,,,,,"S/N:",,"001",,,,"ANEURYSM SPECIALS CARDIAC 1",,,,,
,16,,2,,1,,,-1,,,"35-3131",,,,,,"Bulldog Str 5cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR016",,,,,,,,,,,"S/N:",,"001",,,,"DR SPECIALS CARDIAC 1",,,,,
,6,,1,,0,,,-1,,,"35-3662",,,,,,"Clamp Satinsky With Debakey Teeth",,,,,
,10,,1,,0,,,-1,,,"CH2006-002",,,,,,"Sciss Metzenbaum 9 In",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR021",,,,,,,,,,,"S/N:",,"001",,,,"OPEN HEART PAN 1 1",,,,,
,39,,1,,0,,,-1,,,"NL3785-16",,,,,,"Rhoton Ball Dissector 7-1/2"" 90° 3mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"OPEN HEART PAN 1 2",,,,,
,15,,1,,0,,,-1,,,"47-7092",,,,,,"Clamp Rt Ang 9""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"OPEN HEART PAN 1 4",,,,,
,43,,1,,0,,,-1,,,"BT080R",,,,,,"Crile Vessel Hook 8"" Blunt 1x8mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"OPEN HEART PAN 1 5",,,,,
,23,,2,,1,,,-1,,,"14-2521",,,,,,"Needleholder Baumgarten",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR022",,,,,,,,,,,"S/N:",,"002",,,,"OPEN HEART PAN 2 2",,,,,
,15,,1,,0,,,-1,,,"35-3567",,,,,,"Clamp Bainbridge",,,,,
,16,,2,,1,,,-1,,,"CH 6097",,,,,,"Clmp Debakey Angled",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR025",,,,,,,,,,,"S/N:",,"009",,,,"PADDLE DEFIB INT ADULT 9",,,,,
,3,,2,,0,,,-2,,,"3330-0001-06",,,,,,"Paddle Defib 40mm Small",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR057",,,,,,,,,,,"S/N:",,"003",,,,"SIZER MTRL MOSAIC 3",,,,,
,2,,3,,2,,,-1,,,"7639",,,,,,"Handle",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR063",,,,,,,,,,,"S/N:",,"001",,,,"VALVE SPECIALS 1",,,,,
,14,,2,,1,,,-1,,,"38-1085",,,,,,"Hook Nerve",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR082",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES TITANIUM STERNAL FIXATION SYSTEM ""C"" 1",,,,,
,13,,2,,0,,,-2,,,"329.40.98",,,,,,"Bending Template 37 Holes For Reconstruction Plates",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR084",,,,,,,,,,,"S/N:",,"002",,,,"RETR ESTECH (LEAFLET RETRACTOR) 2",,,,,
,5,,2,,1,,,-1,,,"401-152",,,,,,"Universal Stabilizer Arm Hercules",,,,,
,9,,1,,0,,,-1,,,"400-451",,,,,,"Aortic Valve Assistant Sm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR086",,,,,,,,,,,"S/N:",,"002",,,,"DR RASHID MINIMALLY INVASIVE INSTRUMENT TRAY 2",,,,,
,9,,1,,0,,,-1,,,"340-7820",,,,,,"Grasper Debakey Sm Jaw",,,,,
,10,,1,,0,,,-1,,,"340-7824",,,,,,"Grasper Debakey Resano Jaw",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR102",,,,,,,,,,,"S/N:",,"001",,,,"RETR HEARTPORT THORATRAK CARDIAC 1",,,,,
,7,,2,,1,,,-1,,,"28601",,,,,,"Blade Lift Standard",,,,,
,8,,2,,1,,,-1,,,"28602",,,,,,"Blade Lift Deep",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR104",,,,,,,,,,,"S/N:",,"001",,,,"DR RASHID SPECIALS 1",,,,,
,10,,1,,0,,,-1,,,"152720",,,,,,"Needleholder Mayo Hegar 6""",,,,,
,51,,1,,0,,,-1,,,"638250",,,,,,"Cooley Derra Clamp 6-3/4"" Large",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR RASHID SPECIALS 2",,,,,
,2,,1,,0,,,-1,,,"456007",,,,,,"Knife Handle Round 6"" Beaver  Long",,,,,
,4,,1,,0,,,-1,,,"E1502",,,,,,"Cautery Tip Extender Reusable (DO NOT THROW AWAY)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,15,,4,,3,,,-1,,,"3003-381",,,,,,"Needle Holder Micro Titanium",,,,,
,42,,1,,0,,,-1,,,"25-8036",,,,,,"Dilat Garret 1mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR107",,,,,,,,,,,"S/N:",,"001",,,,"ENDO VEIN PA TRAY  1",,,,,
,6,,1,,0,,,-1,,,"CH8137-21",,,,,,"Jacobson Del Touch Needle Holder  8-1/4"" Cvd",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR152",,,,,,,,,,,"S/N:",,"001",,,,"DR ROKKAS SPECIALS 1",,,,,
,14,,1,,0,,,-1,,,"NL3785-17",,,,,,"Rhoton Ball Dissector 7-1/2"" Ang 90° 5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR ROKKAS SPECIALS 2",,,,,
,2,,2,,1,,,-1,,,"3003-346",,,,,,"Needle Holder Legacy Jacobson Micro Round Handle 9""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR156",,,,,,,,,,,"S/N:",,"002",,,,"SIZER MITRAL BAND 2",,,,,
,8,,1,,0,,,-1,,,"1174H",,,,,,"Sizer Mitral Band 40mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR157",,,,,,,,,,,"S/N:",,"001",,,,"SIZER MITRAL RING 1",,,,,
,5,,1,,0,,,-1,,,"1174M",,,,,,"Sizer Mitral Ring 32mm",,,,,
,9,,1,,0,,,-1,,,"1174R",,,,,,"Sizer Mitral Ring 40mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR163",,,,,,,,,,,"S/N:",,"001",,,,"TRIAL SCANLAN INSTRUMENTS 1",,,,,
,2,,2,,1,,,-1,,,"6006-10",,,,,,"Needle Holder Fell 2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR173",,,,,,,,,,,"S/N:",,"001",,,,"TRITIUM SCP STERNAL CABLE PLATE ""C"" 1",,,,,
,16,,2,,1,,,-1,,,"PDSD-1000-1",,,,,,"Screwdriver Prodex Power",,,,,
,20,,18,,8,,,-10,,,"86-27-12",,,,,,"Screw SCP 2.7 x 12mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI005",,,,,,,,,,,"S/N:",,"004",,,,"NEUROLOGY CLINIC 4",,,,,
,20,,1,,0,,,-1,,,"124",,,,,,"Small S S Basin",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"NEUROLOGY CLINIC 5",,,,,
,9,,1,,0,,,-1,,,"MH8-42",,,,,,"Needle Holder Mayo Hegar 5""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI014",,,,,,,,,,,"S/N:",,"001",,,,"SEYED/RAD ONC 1",,,,,
,3,,2,,1,,,-1,,,"729",,,,,,"Caps",,,,,
,4,,1,,0,,,-1,,,"02.340.15",,,,,,"Ruler",,,,,
,6,,6,,0,,,-6,,,"732",,,,,,"Cervical Markers",,,,,
,7,,8,,0,,,-8,,,"726",,,,,,"Gold Seeds",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI052",,,,,,,,,,,"S/N:",,"002",,,,"MINOR TRAY RENAL TX CLINIC 2",,,,,
,7,,1,,0,,,-1,,,"BD222R",,,,,,"Forceps Adson W/O Teeth",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENDO013",,,,,,,,,,,"S/N:",,"008",,,,"LAPSC APPLIER CLIP MICROLINE 8",,,,,
,3,,1,,0,,,-1,,,"3707",,,,,,"Clip Applier Lg",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENDO020",,,,,,,,,,,"S/N:",,"001",,,,"LAPSC DR GOULD NEEDLE DRIVER 1",,,,,
,4,,2,,1,,,-1,,,"250-080-311n",,,,,,"Gator",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT003",,,,,,,,,,,"S/N:",,"001",,,,"ARCH BARS ENT 1",,,,,
,18,,1,,0,,,-1,,,"380-202",,,,,,"Spatula Davis Brain 7""x 3/8"" Malleable  9mm",,,,,
,44,,2,,1,,,-1,,,"LX158R",,,,,,"Wire Cutting Plier Front & Lat 2mm/1.5mm",,,,,
,45,,1,,0,,,-1,,,"201-001",,,,,,"Arch Bar",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT006",,,,,,,,,,,"S/N:",,"001",,,,"BASIC TISSUE ENT 1",,,,,
,23,,2,,0,,,-2,,,"P2440",,,,,,"Castroviejo (5.5)",,,,,
,44,,1,,0,,,-1,,,"162410",,,,,,"Suction Frazier - 6Fr",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT009",,,,,,,,,,,"S/N:",,"001",,,,"COCHLEAR CI24M 1",,,,,
,3,,1,,0,,,-1,,,"Z33011",,,,,,"Template",,,,,
,8,,2,,1,,,-1,,,"MI1582",,,,,,"Angled Dilator",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT012",,,,,,,,,,,"S/N:",,"001",,,,"DILATOR JACKSON 1",,,,,
,4,,1,,0,,,-1,,,"507810",,,,,,"Dilator 10 Fr.",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT013",,,,,,,,,,,"S/N:",,"001",,,,"DR BLUMIN MICROLARYNGEAL SPECIALS 1",,,,,
,17,,1,,0,,,-1,,,"50-5420",,,,,,"Jackson Alligator Grasper 4mm X 22mm 28Cm",,,,,
,25,,1,,0,,,-1,,,"50-6870",,,,,,"Suction Open Tip 3mm (Set 2)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT016",,,,,,,,,,,"S/N:",,"001",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 1",,,,,
,28,,1,,0,,,-1,,,"8691A",,,,,,"Suction 1mm",,,,,
,30,,1,,0,,,-1,,,"8691C",,,,,,"Suction 2mm",,,,,
,33,,1,,0,,,-1,,,"502594",,,,,,"Venturi Ventilating Needle 4"" 14ga",,,,,
,40,,1,,0,,,-1,,,"8591B",,,,,,"Kleinsasser Cutting Forceps 9"" Cvd Up 2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 2",,,,,
,40,,1,,0,,,-1,,,"8591B",,,,,,"Kleinsasser Cutting Forceps 9"" Cvd Up 2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 3",,,,,
,2,,2,,1,,,-1,,,"LS1023",,,,,,"Ossoff Karlan Microlaryng Suction 4mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT017",,,,,,,,,,,"S/N:",,"001",,,,"ENT FACIAL PLASTICS NASAL 1",,,,,
,17,,1,,0,,,-1,,,"P6851TC",,,,,,"Scissor Fomon Dorsal (5.75')",,,,,
,59,,1,,0,,,-1,,,"N2340",,,,,,"Elevator  Mckenty Periosteal",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENT FACIAL PLASTICS NASAL 2",,,,,
,11,,1,,0,,,-1,,,"P6816",,,,,,"Scissor  Iris Tissue-Crvd (4.5)",,,,,
,12,,1,,0,,,-1,,,"P4646",,,,,,"Scissors Stevens Tenotomy Str 4-1/2""",,,,,
,18,,1,,0,,,-1,,,"PR 868R",,,,,,"Scissors Dorsal Ang Black Handle",,,,,
,30,,1,,0,,,-1,,,"420-145",,,,,,"Lewis Rasp 6-3/4"" Fine",,,,,
,58,,1,,0,,,-1,,,"400-281",,,,,,"Joseph Elevator 6-1/4"" Cvd",,,,,
,70,,2,,0,,,-2,,,"N4730",,,,,,"Joseph Hook 6-1/4"" 2-Prong 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT018",,,,,,,,,,,"S/N:",,"001",,,,"ENT FACIAL PLASTICS SOFT TISSUE 1",,,,,
,27,,1,,0,,,-1,,,"N5066",,,,,,"Kaye Scissors Fine",,,,,
,38,,2,,0,,,-2,,,"054120",,,,,,"Cottle Skin Hook 5-1/2"" 2-prong Sharp 12mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENT FACIAL PLASTICS SOFT TISSUE 2",,,,,
,22,,1,,0,,,-1,,,"P-4843",,,,,,"Stevens Tenotomy Scissors Tc 5"" Cvd Serr",,,,,
,25,,1,,0,,,-1,,,"P-6815",,,,,,"Sc Iris Scissors 4-1/2 Cvd S/s",,,,,
,74,,1,,0,,,-1,,,"E3707B",,,,,,"Retractor  Mallable Tapered 3/4'",,,,,
,75,,1,,0,,,-1,,,"E3707C",,,,,,"Retractor  Mallable Tapered  1/2'",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT020",,,,,,,,,,,"S/N:",,"001",,,,"DR WOODSON SLEEP APNEA 1",,,,,
,49,,1,,0,,,-1,,,"N6215",,,,,,"Retractor - Love",,,,,
,55,,1,,0,,,-1,,,"3E2020-01",,,,,,"Evac Bending Tool",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR WOODSON SLEEP APNEA 2",,,,,
,18,,1,,0,,,-1,,,"101-266",,,,,,"Nelson Metzenbaum Scissors Tc 9"" Str",,,,,
,21,,1,,0,,,-1,,,"100-297",,,,,,"Reynolds Scissors 7"" Cvd Narrow Tip",,,,,
,50,,1,,0,,,-1,,,"070100",,,,,,"Wieder Tongue Depressor 6-1/4"" Small",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT021",,,,,,,,,,,"S/N:",,"002",,,,"EAR INST ENT 2",,,,,
,51,,2,,1,,,-1,,,"N1690-11G",,,,,,"Rosen Suction #20 ( Needle)",,,,,
,55,,2,,1,,,-1,,,"N1705-O",,,,,,"House Adaptor Cut-off",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"EAR INST ENT 4",,,,,
,34,,1,,0,,,-1,,,"6710-190-012",,,,,,"Silverglide Bipolars",,,,,
,51,,2,,1,,,-1,,,"N1690-11G",,,,,,"Rosen Suction #20 ( Needle)",,,,,
,55,,2,,1,,,-1,,,"N1705-O",,,,,,"House Adaptor Cut-off",,,,,
,82,,1,,0,,,-1,,,"13-0635",,,,,,"Speculum Ear 3.5mm",,,,,
,120,,1,,0,,,-1,,,"13-0577",,,,,,"Hook House Type 90° 50mm (Slot 3)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"EAR INST ENT 5",,,,,
,95,,1,,0,,,-1,,,"N170583JS",,,,,,"Crabtree Small (Slot 3)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"006",,,,"EAR INST ENT 6",,,,,
,53,,2,,1,,,-1,,,"N1690-11I",,,,,,"Rosen Suction #24 ( Needle)",,,,,
,60,,1,,0,,,-1,,,"OP0702",,,,,,"#3h Knife Handle 4"" Hex Hndl",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT022",,,,,,,,,,,"S/N:",,"001",,,,"EAR TUBE INSERTION 1",,,,,
,7,,1,,0,,,-1,,,"456006",,,,,,"Knife Handle Beaver 10Cm",,,,,
,10,,1,,0,,,-1,,,"13-0331",,,,,,"Gold Gator Forceps 2-5/8"" Str Serr 4.5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"EAR TUBE INSERTION 2",,,,,
,7,,1,,0,,,-1,,,"456006",,,,,,"Knife Handle Beaver 10Cm",,,,,
,14,,1,,0,,,-1,,,"270100",,,,,,"Curette Ring",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
